title,price,year,km,url,petrol,transmission,model,site,use_type
2017 Mercedes Benz A Class A200 AMG Line,335000.0,2017,25000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2017-mercedes-benz-a-class-a200-amg-line/8df02a8e69f14b9b80d1caec37bce858,,,A-Class,https://www.junkmail.co.za,
2018 Mercedes Benz CLA 200 auto,329950.0,2018,115000.0,/cars/mercedes-benz/gauteng/alberton/2018-mercedes-benz-cla-200-auto/884910305e2a4b94941c9e2c57cac8f8,,,CLA,https://www.junkmail.co.za,
2011 Mercedes Benz B Class B200 Turbo Autotronic,149950.0,2011,79500.0,/cars/mercedes-benz/gauteng/alberton/2011-mercedes-benz-b-class-b200-turbo-autotronic/6d8415e2669944389710b6fc8d001474,,,B-Class,https://www.junkmail.co.za,
2016 Mercedes Benz C Class C180 coupé auto,299950.0,2016,65000.0,/cars/mercedes-benz/gauteng/alberton/2016-mercedes-benz-c-class-c180-coupe-auto/4c8f4adf41c946b2ad89a935834043bc,,,C-Class,https://www.junkmail.co.za,
2011 Mercedes Benz Viano CDI 3.0 Ambiente,359950.0,2011,130000.0,/cars/mercedes-benz/gauteng/alberton/2011-mercedes-benz-viano-cdi-3-0-ambiente/c2c0a6a6845e425087c8e2536198ac3d,,,Viano,https://www.junkmail.co.za,
2017 Mercedes Benz A Class A45 AMG 4Matic,569950.0,2017,68650.0,/cars/mercedes-benz/gauteng/alberton/2017-mercedes-benz-a-class-a45-amg-4matic/42357c7c58b9462287c92d28ac8ab603,,,A-Class,https://www.junkmail.co.za,
2014 Mercedes Benz B Class B200 auto,179850.0,2014,90000.0,/cars/mercedes-benz/gauteng/johannesburg/2014-mercedes-benz-b-class-b200-auto/33237bfa989a427690555b30f631326e,,,B-Class,https://www.junkmail.co.za,
2011 Mercedes Benz CLS 350,289000.0,2011,97000.0,/cars/mercedes-benz/gauteng/2011-mercedes-benz-cls-350/b765aa8bb3044e8cb0fef2d9f7621f69,,,CLS,https://www.junkmail.co.za,
2015 Mercedes Benz ML 350 BlueTec,469000.0,2015,88000.0,/cars/mercedes-benz/gauteng/2015-mercedes-benz-ml-350-bluetec/66af2a0e0650497ba36b2efa8c9ea864,,,ML,https://www.junkmail.co.za,
2004 Mercedes Benz S Class S600 L,199000.0,2004,114000.0,/cars/mercedes-benz/gauteng/2004-mercedes-benz-s-class-s600-l/ca40ff4ef7cb49f3b8217a374ac18b42,,,S-Class,https://www.junkmail.co.za,
2004 Mercedes Benz C Class C200 Kompressor Elegance Touchshift,119000.0,2004,118000.0,/cars/mercedes-benz/gauteng/2004-mercedes-benz-c-class-c200-kompressor-elegance-touchshift/409dfe14cf7545b2a0ae7b2f3fa5a3af,,,C-Class,https://www.junkmail.co.za,
2005 Mercedes Benz C Class C200,34000.0,2005,0.0,/cars/mercedes-benz/north-west/brits/2005-mercedes-benz-c-class-c200/5711f986adb7496da2f3fbf6281b3097,,,C-Class,https://www.junkmail.co.za,
2015 Mercedes Benz C Class C200 Avantgarde auto,299900.0,2015,99500.0,/cars/mercedes-benz/western-cape/somerset-west/2015-mercedes-benz-c-class-c200-avantgarde-auto/1ccc90f687a24439ab6be8649cb04e0b,,,C-Class,https://www.junkmail.co.za,
2001 Mercedes Benz C Class C240 Elegance,58000.0,2001,198000.0,/cars/mercedes-benz/gauteng/brakpan/2001-mercedes-benz-c-class-c240-elegance/27bf89439a904f40a3e3b90bae9094a4,,,C-Class,https://www.junkmail.co.za,
2007 Mercedes Benz Benz,115000.0,2007,135000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2007-mercedes-benz-benz/19953a0278d4440eb3060c0de8ea1d43,,,Unknown,https://www.junkmail.co.za,
2008 Mercedes Benz 200E,105000.0,2008,154000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2008-mercedes-benz-200e/e281276779d9421e956756a55c900043,,,E-Class,https://www.junkmail.co.za,
2007 Mercedes Benz C Class C220CDI Elegance,115000.0,2007,149000.0,/cars/mercedes-benz/limpopo/bela-bela/2007-mercedes-benz-c-class-c220cdi-elegance/eb87a9b15e8f47b4b7851de76f3ee2c3,,,C-Class,https://www.junkmail.co.za,
2017 Mercedes Benz 220D,399900.0,2017,92630.0,/cars/mercedes-benz/gauteng/edenvale/2017-mercedes-benz-220d/a5d669a3aa2c48408abc17fa2f55e8ac,,,Unknown,https://www.junkmail.co.za,
2013 Mercedes Benz 180B,219900.0,2013,114156.0,/cars/mercedes-benz/gauteng/edenvale/2013-mercedes-benz-180b/b877549b5ecd441bb0d3aa6fa613e107,,,B-Class,https://www.junkmail.co.za,
2015 Mercedes Benz 220D,279900.0,2015,115611.0,/cars/mercedes-benz/gauteng/edenvale/2015-mercedes-benz-220d/1328bf1073a9472ea6bc2ff1364992b5,,,Unknown,https://www.junkmail.co.za,
1987 Mercedes Benz 230E,26900.0,1987,0.0,/cars/mercedes-benz/gauteng/other-gauteng/1987-mercedes-benz-230e/e8905e0ec30d4bfaa29f65e2f9060148,,,E-Class,https://www.junkmail.co.za,
2014 Mercedes Benz ML 350CDI,449000.0,2014,122000.0,/cars/mercedes-benz/gauteng/2014-mercedes-benz-ml-350cdi/c91913d47955437098b94e68172a43dc,,,ML,https://www.junkmail.co.za,
2019 Mercedes Benz C-Class sedan C200 A/T,529000.0,2019,62000.0,/cars/mercedes-benz/gauteng/2019-mercedes-benz-c-class-sedan-c200-a-t/e5492cf1822647889b46dca4c652a058,,,C-Class,https://www.junkmail.co.za,
2016 Mercedes Benz V Class V250 BlueTec Avantgarde,899000.0,2016,56000.0,/cars/mercedes-benz/gauteng/2016-mercedes-benz-v-class-v250-bluetec-avantgarde/4332a59dd2204df8b3882dfb07dd3c94,,,V-Class,https://www.junkmail.co.za,
2020 Mercedes Benz V-Class V250d AVANTGARDE A/T,1599000.0,2020,200.0,/cars/mercedes-benz/gauteng/2020-mercedes-benz-v-class-v250d-avantgarde-a-t/05dac10c7c854073a1b5ce37780f436d,,,V-Class,https://www.junkmail.co.za,
2017 Mercedes Benz V Class V250 BlueTec,799000.0,2017,42000.0,/cars/mercedes-benz/gauteng/2017-mercedes-benz-v-class-v250-bluetec/411e6220f2cf42a4ae21c4b03226c007,,,V-Class,https://www.junkmail.co.za,
2020 Mercedes Benz V-Class V250d AVANTGARDE A/T,1650000.0,2020,101.0,/cars/mercedes-benz/gauteng/2020-mercedes-benz-v-class-v250d-avantgarde-a-t/f577dbeabe0c4937b9811eb03a154607,,,V-Class,https://www.junkmail.co.za,
2016 Mercedes Benz GLE 350d coupe,899000.0,2016,34000.0,/cars/mercedes-benz/gauteng/2016-mercedes-benz-gle-350d-coupe/8d6a2ca96c9e43238ec79c3514bf287b,,,GL,https://www.junkmail.co.za,
2016 Mercedes Benz CLA 200d auto,299000.0,2016,73000.0,/cars/mercedes-benz/gauteng/2016-mercedes-benz-cla-200d-auto/f3729f73e1b64286acdf9398ab17c098,,,CLA,https://www.junkmail.co.za,
2017 Mercedes Benz E Class E200 AMG Line,599000.0,2017,61000.0,/cars/mercedes-benz/gauteng/2017-mercedes-benz-e-class-e200-amg-line/8e8428277de2417b801c9b844662b84b,,,E-Class,https://www.junkmail.co.za,
2015 Mercedes Benz A Class A200 AMG Line auto,329000.0,2015,78000.0,/cars/mercedes-benz/gauteng/2015-mercedes-benz-a-class-a200-amg-line-auto/ea706b0eeccf453e8698d29030a5cdac,,,A-Class,https://www.junkmail.co.za,
2018 Mercedes Benz C Class C180 AMG Line auto,315000.0,2018,84000.0,/cars/mercedes-benz/gauteng/johannesburg-south/2018-mercedes-benz-c-class-c180-amg-line-auto/69559a1f6df3468fa0bc817f6c8913cf,,,C-Class,https://www.junkmail.co.za,
2011 Mercedes Benz C Class C180 auto,140000.0,2011,87000.0,/cars/mercedes-benz/gauteng/johannesburg-south/2011-mercedes-benz-c-class-c180-auto/581650ca59b345158db38e051602d1ac,,,C-Class,https://www.junkmail.co.za,
2003 Mercedes Benz CLK 320 cabriolet Avantgarde,129995.0,2003,10600.0,/cars/mercedes-benz/gauteng/kempton-park/2003-mercedes-benz-clk-320-cabriolet-avantgarde/29f80de45b1a4e8f933adb140b5a1603,,,CLK,https://www.junkmail.co.za,
2015 Mercedes Benz C-Class C200 Edition C,295000.0,2015,32000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2015-mercedes-benz-c-class-c200-edition-c/db1fd21cec424c80b89405acd256bce0,,,C-Class,https://www.junkmail.co.za,
2005 Mercedes Benz E-Class sedan E 200,79000.0,2005,0.0,/cars/mercedes-benz/gauteng/johannesburg/2005-mercedes-benz-e-class-sedan-e-200/84cd7daf9a1a4be08a051ea576249698,,,E-Class,https://www.junkmail.co.za,
2012 Mercedes Benz ML 350 BlueTec,359900.0,2012,138000.0,/cars/mercedes-benz/gauteng/randburg/2012-mercedes-benz-ml-350-bluetec/25871fe7fc1d4700a8da1986d5c33812,,,ML,https://www.junkmail.co.za,
2013 Mercedes Benz Sprinter,199990.0,2013,220753.0,/cars/mercedes-benz/gauteng/roodeplaat/2013-mercedes-benz-sprinter/d6be69103af44f68a705e4ed541046cf,,,Sprinter,https://www.junkmail.co.za,
2013 Mercedes Benz ML 350 BlueTec,369900.0,2013,100000.0,/cars/mercedes-benz/kwazulu-natal/durban/durban-central/2013-mercedes-benz-ml-350-bluetec/f294e1b7099742b1b392752f2571e19a,,,ML,https://www.junkmail.co.za,
2009 Mercedes Benz 180C,110000.0,2009,0.0,/cars/mercedes-benz/gauteng/johannesburg/central/2009-mercedes-benz-180c/4d636031b7fa4e7f88f61d30ea9e575b,,,C-Class,https://www.junkmail.co.za,
2014 Mercedes Benz A Class A200,269900.0,2014,94000.0,/cars/mercedes-benz/gauteng/boksburg/2014-mercedes-benz-a-class-a200/dda2fdb2014a4ff9bb916bd84ffe8cd8,,,A-Class,https://www.junkmail.co.za,
2017 Mercedes Benz G Class G63 AMG,1999000.0,2017,70000.0,/cars/mercedes-benz/gauteng/2017-mercedes-benz-g-class-g63-amg/c8d885858eb04dc0ad1f7c599567a711,,,G-Class,https://www.junkmail.co.za,
2017 Mercedes Benz GLC 250d 4Matic AMG Line,599000.0,2017,43000.0,/cars/mercedes-benz/gauteng/2017-mercedes-benz-glc-250d-4matic-amg-line/dff5b2997f404c83b1382319c537b027,,,GL,https://www.junkmail.co.za,
2016 Mercedes Benz GLC 250d 4Matic,469000.0,2016,80000.0,/cars/mercedes-benz/gauteng/2016-mercedes-benz-glc-250d-4matic/9643c96540604f58a147b203434ae2c2,,,GL,https://www.junkmail.co.za,
2016 Mercedes Benz GLC 250d 4Matic AMG Line,599000.0,2016,33000.0,/cars/mercedes-benz/gauteng/2016-mercedes-benz-glc-250d-4matic-amg-line/e45a0a7652704021985d0a3c0a9cd206,,,GL,https://www.junkmail.co.za,
2015 Mercedes Benz S Class S65 AMG coupe,1799000.0,2015,34000.0,/cars/mercedes-benz/gauteng/2015-mercedes-benz-s-class-s65-amg-coupe/e2cba523df484a92bff679e0dfb68232,,,S-Class,https://www.junkmail.co.za,
2019 Mercedes Benz G-Class AMG G63,3399000.0,2019,16000.0,/cars/mercedes-benz/gauteng/2019-mercedes-benz-g-class-amg-g63/d405c2f739644a8984aff0ceff0448f6,,,G-Class,https://www.junkmail.co.za,
2017 Mercedes Benz G Class G63 AMG,1699000.0,2017,73000.0,/cars/mercedes-benz/gauteng/2017-mercedes-benz-g-class-g63-amg/239594c11ae5492389ad175c680abe3f,,,G-Class,https://www.junkmail.co.za,
2018 Mercedes Benz E-Class E220d cabriolet,799000.0,2018,12000.0,/cars/mercedes-benz/gauteng/2018-mercedes-benz-e-class-e220d-cabriolet/91aadeb0a628418597e3fb9456d5972d,,,E-Class,https://www.junkmail.co.za,
2018 Mercedes Benz GLC 350d 4Matic AMG Line,759000.0,2018,56000.0,/cars/mercedes-benz/gauteng/2018-mercedes-benz-glc-350d-4matic-amg-line/a65015806bff4be3a82a351c9f61ff31,,,GL,https://www.junkmail.co.za,
2019 Mercedes Benz CLS AMG  53 4MATIC,1799000.0,2019,6000.0,/cars/mercedes-benz/gauteng/2019-mercedes-benz-cls-amg-53-4matic/7f0e05b0d8ad43489a6b1003afd6e982,,,CLS,https://www.junkmail.co.za,
2012 Mercedes Benz GL 500,305000.0,2012,166000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2012-mercedes-benz-gl-500/fc72297cb37444d38fec914acc9dcf39,,,GL,https://www.junkmail.co.za,
2001 Mercedes Benz ML 400,110000.0,2001,121000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2001-mercedes-benz-ml-400/797d345b4fc2408eb5fe4956afda6364,,,ML,https://www.junkmail.co.za,
2009 Mercedes Benz C Class C200 Kompressor Avantgarde,115000.0,2009,92000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2009-mercedes-benz-c-class-c200-kompressor-avantgarde/277bf5f514e54013b2629ca8906b6319,,,C-Class,https://www.junkmail.co.za,
2014 Mercedes Benz E Class E250,300000.0,2014,120000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2014-mercedes-benz-e-class-e250/f83c8e6ec37046d18d28caf4567193b3,,,E-Class,https://www.junkmail.co.za,
2009 Mercedes Benz C Class C220CDI Classic auto,120000.0,2009,104000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2009-mercedes-benz-c-class-c220cdi-classic-auto/93769528c9154d6b88e65fedfe2c7b36,,,C-Class,https://www.junkmail.co.za,
2014 Mercedes Benz C Class C180 auto,170000.0,2014,93000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2014-mercedes-benz-c-class-c180-auto/f738642810204fa9809dbb8dc2c2ee9c,,,C-Class,https://www.junkmail.co.za,
2017 Mercedes Benz C Class C180 AMG Line auto,303000.0,2017,97000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2017-mercedes-benz-c-class-c180-amg-line-auto/5e478f2bcdc6406099e4960708789653,,,C-Class,https://www.junkmail.co.za,
2014 Mercedes Benz C-Class sedan C200 A/T,324999.0,2014,80000.0,/cars/mercedes-benz/gauteng/johannesburg/sandton/2014-mercedes-benz-c-class-sedan-c200-a-t/8990a26dd766446090b1e3c5937b348e,,,C-Class,https://www.junkmail.co.za,
2009 Mercedes Benz C Class C350 Elegance,119950.0,2009,174900.0,/cars/mercedes-benz/gauteng/pretoria/pretoria-north/2009-mercedes-benz-c-class-c350-elegance/9ec770c11f5942f19a6e18abb93ebd75,,,C-Class,https://www.junkmail.co.za,
2006 Mercedes Benz A Class A 170 CLASSIC,45000.0,2006,235000.0,/cars/mercedes-benz/gauteng/hammanskraal/2006-mercedes-benz-a-class-a-170-classic/b52345beb5ee4a5182856101816cdce9,,,CLA,https://www.junkmail.co.za,
2019 Mercedes Benz V Class V250 BlueTec Avantgarde,1199000.0,2019,25000.0,/cars/mercedes-benz/gauteng/2019-mercedes-benz-v-class-v250-bluetec-avantgarde/031e9a5866af471eb60238974d490beb,,,V-Class,https://www.junkmail.co.za,
2018 Mercedes Benz V Class V250 BlueTec Avantgarde,1199000.0,2018,30000.0,/cars/mercedes-benz/gauteng/2018-mercedes-benz-v-class-v250-bluetec-avantgarde/9180eabced644641a6f218ec292bbc11,,,V-Class,https://www.junkmail.co.za,
2016 Mercedes Benz GT S,1499000.0,2016,30000.0,/cars/mercedes-benz/gauteng/2016-mercedes-benz-gt-s/0872a4cd58c145ee833bc1d219480628,,,Unknown,https://www.junkmail.co.za,
2019 Mercedes Benz C-Class sedan C180 A/T,489995.0,2019,25815.0,/cars/mercedes-benz/gauteng/alberton/2019-mercedes-benz-c-class-sedan-c180-a-t/b68f4980c654418f94011af3af846e80,,,C-Class,https://www.junkmail.co.za,
2018 Mercedes Benz Vito,394995.0,2018,46200.0,/cars/mercedes-benz/gauteng/alberton/2018-mercedes-benz-vito/984170e56389492a9b4da6406e9084ae,,,Vito,https://www.junkmail.co.za,
2014 Mercedes Benz C Class,294900.0,2014,95000.0,/cars/mercedes-benz/gauteng/randburg/2014-mercedes-benz-c-class/ee90dd406a524d158e2916c11656140b,,,C-Class,https://www.junkmail.co.za,
2007 Mercedes Benz E Class E320CDI Elegance,129900.0,2007,192000.0,/cars/mercedes-benz/gauteng/pretoria/2007-mercedes-benz-e-class-e320cdi-elegance/0e5e4b8fae7a490e8cb11bbe017fea9f,,,E-Class,https://www.junkmail.co.za,
2016 Mercedes Benz GLC 250d 4Matic Exclusive,499900.0,2016,58000.0,/cars/mercedes-benz/gauteng/pretoria/2016-mercedes-benz-glc-250d-4matic-exclusive/3aa8b049f5f44988ae5248c0d8c563fb,,,GL,https://www.junkmail.co.za,
2013 Mercedes Benz C250,239900.0,2013,107000.0,/cars/mercedes-benz/gauteng/pretoria/2013-mercedes-benz-c250/5b46e2cacebe492098b67daa8f26a6b1,,,C-Class,https://www.junkmail.co.za,
2008 Mercedes Benz C Class C230 V6 Sports Coupé Evolution,87000.0,2008,123000.0,/cars/mercedes-benz/gauteng/soweto/2008-mercedes-benz-c-class-c230-v6-sports-coupe-evolution/45e9fb2f8f644bbbb6430af26c262c1c,,,C-Class,https://www.junkmail.co.za,
2005 Mercedes Benz E Class E200 Kompressor Classic,65000.0,2005,300000.0,/cars/mercedes-benz/gauteng/mabopane/2005-mercedes-benz-e-class-e200-kompressor-classic/ecae0064bc7441d28eb5a0edabe55a93,,,E-Class,https://www.junkmail.co.za,
2010 Mercedes Benz C Class C200,105000.0,2010,95000.0,/cars/mercedes-benz/gauteng/kempton-park/2010-mercedes-benz-c-class-c200/0078b96984ac486c907cf80a63fc3393,,,C-Class,https://www.junkmail.co.za,
2001 Mercedes Benz 200S,85000.0,2001,168000.0,/cars/mercedes-benz/gauteng/johannesburg/south-rand/2001-mercedes-benz-200s/60c4911c849a4cd3b814fdc358b44cdd,,,S-Class,https://www.junkmail.co.za,
2012 Mercedes Benz C Class C200 auto,190000.0,2012,127000.0,/cars/mercedes-benz/gauteng/johannesburg/central/2012-mercedes-benz-c-class-c200-auto/3eedcf41f6784ae19f07491414476624,,,C-Class,https://www.junkmail.co.za,
2015 Mercedes Benz A-Class hatch A 200 A/T,289000.0,2015,96000.0,/cars/mercedes-benz/gauteng/pretoria/pretoria-east/2015-mercedes-benz-a-class-hatch-a-200-a-t/97e871fa57e8406ba450f4a2b08f4e08,,,A-Class,https://www.junkmail.co.za,
2007 Mercedes Benz E Class E63 AMG,156000.0,2007,157000.0,/cars/mercedes-benz/gauteng/alberton/2007-mercedes-benz-e-class-e63-amg/dc5ebeaf6bc1404fa6607f0fee105a6c,,,E-Class,https://www.junkmail.co.za,
2006 Mercedes Benz 230C,70000.0,2006,266751.0,/cars/mercedes-benz/gauteng/germiston/2006-mercedes-benz-230c/4e905502eb40481c9901f78ee199fc97,,,C-Class,https://www.junkmail.co.za,
2013 Mercedes Benz 250CE,175000.0,2013,126000.0,/cars/mercedes-benz/gauteng/kempton-park/2013-mercedes-benz-250ce/cc82ddd11c3447979d2ff78c6134dc23,,,C-Class,https://www.junkmail.co.za,
1989 Mercedes Benz 200E,0.0,1989,12345.0,/cars/mercedes-benz/kwazulu-natal/durban/chatsworth/1989-mercedes-benz-200e/5100bb39d19447758c7e65e552091c5d,,,E-Class,https://www.junkmail.co.za,
2015 Mercedes Benz C Class C200 auto,289900.0,2015,93000.0,/cars/mercedes-benz/gauteng/pretoria/2015-mercedes-benz-c-class-c200-auto/94cddf98a13148fb9666d8696b4126bd,,,C-Class,https://www.junkmail.co.za,
2013 Mercedes Benz ML 350 BlueTec,389900.0,2013,99000.0,/cars/mercedes-benz/gauteng/pretoria/2013-mercedes-benz-ml-350-bluetec/55f1cf8c736f4ebb8b7bda28cbf1b6b4,,,ML,https://www.junkmail.co.za,
2015 Mercedes Benz A Class A200CDI auto,259900.0,2015,150000.0,/cars/mercedes-benz/gauteng/roodepoort/2015-mercedes-benz-a-class-a200cdi-auto/c69ff22898fe40c5a96bfcea127038a2,,,A-Class,https://www.junkmail.co.za,
2019 Mercedes Benz A Class A 200 A/T,439995.0,2019,15000.0,/cars/mercedes-benz/gauteng/johannesburg/2019-mercedes-benz-a-class-a-200-a-t/072d1a91677c4fe08a7b51b3344b3128,,,A-Class,https://www.junkmail.co.za,
2017 Mercedes Benz C Class C180 Avantgarde auto,329995.0,2017,69000.0,/cars/mercedes-benz/gauteng/roodepoort/2017-mercedes-benz-c-class-c180-avantgarde-auto/a47b755342b447408eb121103c72466d,,,C-Class,https://www.junkmail.co.za,
2015 Mercedes Benz C Class C200 auto,289995.0,2015,101000.0,/cars/mercedes-benz/gauteng/roodepoort/2015-mercedes-benz-c-class-c200-auto/5fad01364457411f94919d398423db0f,,,C-Class,https://www.junkmail.co.za,
2015 Mercedes Benz V Class V250 BlueTec Avantgarde,689995.0,2015,92000.0,/cars/mercedes-benz/gauteng/roodepoort/2015-mercedes-benz-v-class-v250-bluetec-avantgarde/3faeb58f026244dc9c69c901350986d1,,,V-Class,https://www.junkmail.co.za,
2018 Mercedes Benz CLA 200 auto,369995.0,2018,39957.0,/cars/mercedes-benz/gauteng/roodepoort/2018-mercedes-benz-cla-200-auto/af6db9d2033a49079c43e3bdd853b890,,,CLA,https://www.junkmail.co.za,
2015 Mercedes Benz ML 250 BlueTec,429900.0,2015,95000.0,/cars/mercedes-benz/gauteng/pretoria/2015-mercedes-benz-ml-250-bluetec/12e64058215e48589b684fb0349b9cf4,,,ML,https://www.junkmail.co.za,
2015 Mercedes Benz C Class C180 Avantgarde auto,244900.0,2015,187004.0,/cars/mercedes-benz/gauteng/edenvale/2015-mercedes-benz-c-class-c180-avantgarde-auto/fabd4d31cbd1425087ef061fcbf300bc,,,C-Class,https://www.junkmail.co.za,
2010 Mercedes Benz R Class R300CDI SWB,219900.0,2010,129943.0,/cars/mercedes-benz/gauteng/edenvale/2010-mercedes-benz-r-class-r300cdi-swb/36bf115847b844fe9cab932475c2fe5b,,,C-Class,https://www.junkmail.co.za,
2014 Mercedes Benz A Class A180 auto,219900.0,2014,128697.0,/cars/mercedes-benz/gauteng/johannesburg/east-rand/2014-mercedes-benz-a-class-a180-auto/896d56b74d5b4e47a60d6f17d48ddeab,,,A-Class,https://www.junkmail.co.za,
2010 Mercedes Benz A-Class A 170 CLASSIC,99900.0,2010,136208.0,/cars/mercedes-benz/gauteng/johannesburg/east-rand/2010-mercedes-benz-a-class-a-170-classic/24f626db59ef4f6eae085f5a9ccd8fb5,,,CLA,https://www.junkmail.co.za,
2006 Mercedes Benz C Class C200 Kompressor estate Classic,89900.0,2006,176014.0,/cars/mercedes-benz/gauteng/johannesburg/east-rand/2006-mercedes-benz-c-class-c200-kompressor-estate-classic/d04ae108b92c4cc4b9d02f5d9fba5696,,,C-Class,https://www.junkmail.co.za,
Mercedes Benz 219D,170000.0,0,0.0,/cars/mercedes-benz/gauteng/pretoria/pretoria-west/mercedes-benz-219d/93e92160921c45efa5f3adeca85f85c5,,,Unknown,https://www.junkmail.co.za,
1991 Mercedes Benz 200E,44000.0,1991,310000.0,/cars/mercedes-benz/gauteng/johannesburg/central/1991-mercedes-benz-200e/b6609039788e4b3a817457652c071fd1,,,E-Class,https://www.junkmail.co.za,
2010 Mercedes Benz 180B,75000.0,2010,109600.0,/cars/mercedes-benz/gauteng/johannesburg/south-rand/2010-mercedes-benz-180b/31750e8f106f4b4b8a8b289a5d56a01e,,,B-Class,https://www.junkmail.co.za,
2003 Mercedes Benz SL 500,280.0,2003,100000.0,/cars/mercedes-benz/gauteng/johannesburg/sandton/2003-mercedes-benz-sl-500/ffcec79aa38b4cadb035b797e323007f,,,SL,https://www.junkmail.co.za,
2006 Mercedes Benz C Class C350,99999.0,2006,127000.0,/cars/mercedes-benz/eastern-cape/port-elizabeth/2006-mercedes-benz-c-class-c350/908900fe51a94d988da240e492f8a7a3,,,C-Class,https://www.junkmail.co.za,
2019 Mercedes Benz C-Class sedan C180 A/T,479900.0,2019,26000.0,/cars/mercedes-benz/gauteng/2019-mercedes-benz-c-class-sedan-c180-a-t/268b8c460e6248d9b44480487ca891d9,,,C-Class,https://www.junkmail.co.za,
2014 Mercedes Benz ML 400,399900.0,2014,98000.0,/cars/mercedes-benz/gauteng/johannesburg/2014-mercedes-benz-ml-400/1251ebf9dbe94e329fb7e9074a6eace7,,,ML,https://www.junkmail.co.za,
2016 Mercedes Benz GLC 250d 4Matic,489900.0,2016,67000.0,/cars/mercedes-benz/gauteng/johannesburg/2016-mercedes-benz-glc-250d-4matic/fd51e9d4c9054e779f25edc637e9fd76,,,GL,https://www.junkmail.co.za,
2018 Mercedes Benz C-Class C220d Edition C,444900.0,2018,49000.0,/cars/mercedes-benz/gauteng/johannesburg/2018-mercedes-benz-c-class-c220d-edition-c/e1f88f0fd9ed464682795d161d267e95,,,C-Class,https://www.junkmail.co.za,
2016 Mercedes Benz A Class A45 4Matic,469900.0,2016,41000.0,/cars/mercedes-benz/gauteng/johannesburg/2016-mercedes-benz-a-class-a45-4matic/69b9883d0e5d48169e392e4ebf25c2c7,,,A-Class,https://www.junkmail.co.za,
